route,dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only_status,evaluation_view,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,foreground_cluster_a_iou,foreground_cluster_b_iou,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,150,151,2,0.6128830000822072,0.3242391627747305,0.5,0.4931287135931178,0.7326372865712967,0.215179443359375,0.784820556640625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.10810369667875441,0.3242391627747305,0.6128830000822072,0.3242391627747305,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,38677,26859,38677,26859,38677,26859,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.010995115410401303,0.4931287135931178,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3051"": 1}, ""largest_component_size"": 3051, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3051, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2133"": 1}, ""largest_component_size"": 2133, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2133, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,151,152,2,0.8737981131010863,0.8211230463713332,0.5,0.7874743326488707,0.9601218935533021,0.1310882568359375,0.8689117431640625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8737981131010863,0.8211230463713332,0.017449617356394807,0.8211230463713332,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10560,54976,10560,54976,10560,54976,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.7874743326488707,0.0024285241196600068,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 1, ""819"": 1}, ""largest_component_size"": 819, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 18, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4347"": 1}, ""largest_component_size"": 4347, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4347, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,152,153,2,0.38245964183940917,0.04204344265782652,0.5,0.18242691491099133,0.5824923687678271,0.134124755859375,0.865875244140625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.38245964183940917,0.04204344265782652,0.211734650785812,0.04204344265782652,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,27410,38126,27410,38126,27410,38126,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.18242691491099133,0.07332250463270115,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2178"": 1}, ""largest_component_size"": 2178, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2178, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3006"": 1}, ""largest_component_size"": 3006, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3006, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,153,154,2,0.2714240915269632,-0.008164789643293396,0.5166093502140982,0.07382233812350884,0.4690258449304175,0.07382233812350884,0.9593963623046875,1,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.25470733642578125,-0.008164789643293396,0.2714240915269632,-0.008164789643293396,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,29490,36046,29490,36046,29490,36046,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.0,0.07382233812350884,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2340"": 1}, ""largest_component_size"": 2340, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2340, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2844"": 1}, ""largest_component_size"": 2844, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2844, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,154,155,2,0.29848687908590055,-0.00106055756487912,0.5,0.1184864208434533,0.47848733732834775,0.09307861328125,0.90692138671875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.26192700239274924,-0.00106055756487912,0.29848687908590055,-0.00106055756487912,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,31111,34425,31111,34425,31111,34425,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.05103943057281663,0.1184864208434533,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2448"": 1}, ""largest_component_size"": 2448, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2448, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""18"": 1, ""2718"": 1}, ""largest_component_size"": 2718, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 18, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,155,156,2,0.5553072689767529,0.1994835285625086,0.5,0.48411794842602607,0.6264965895274796,0.3171234130859375,0.6828765869140625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.5553072689767529,0.1994835285625086,0.1530461211036083,0.1994835285625086,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,31360,34176,31360,34176,31360,34176,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.48411794842602607,0.07373253882973528,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2484"": 1}, ""largest_component_size"": 2484, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2484, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2700"": 1}, ""largest_component_size"": 2700, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2700, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,156,157,2,0.6904706960696433,0.5239449087795549,0.5,0.49567099567099565,0.885270396468291,0.10357666015625,0.89642333984375,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.6904706960696433,0.5239449087795549,0.05179099658061503,0.5239449087795549,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,13251,52285,13251,52285,13251,52285,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.49567099567099565,0.0024946543121881683,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""36"": 1, ""828"": 1, ""9"": 1, ""90"": 1, ""99"": 1}, ""largest_component_size"": 828, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 5, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3627"": 1, ""495"": 1}, ""largest_component_size"": 3627, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 495, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,157,158,2,0.44059637716218814,0.0414206736812783,0.5,0.4427851981607182,0.438407556163658,0.349395751953125,0.650604248046875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.21242067503917123,0.0414206736812783,0.44059637716218814,0.0414206736812783,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,22542,42994,22542,42994,22542,42994,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.06257599850341408,0.4427851981607182,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1782"": 1, ""9"": 1}, ""largest_component_size"": 1782, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3393"": 1}, ""largest_component_size"": 3393, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3393, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,158,159,2,0.5151760076704262,0.15687273587893982,0.5,0.4143360265175057,0.6160159888233467,0.227294921875,0.772705078125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.5151760076704262,0.15687273587893982,0.1557450319328317,0.15687273587893982,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,32893,32643,32893,32643,32893,32643,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.4143360265175057,0.019209742083485196,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2610"": 1}, ""largest_component_size"": 2610, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2610, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2565"": 1, ""9"": 1}, ""largest_component_size"": 2565, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,159,160,2,0.9009901133478151,0.8144348267087999,0.5,0.8756551670186967,0.9263250596769335,0.3530120849609375,0.6469879150390625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.02468782056336632,0.8144348267087999,0.9009901133478151,0.8144348267087999,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,40718,24818,40718,24818,40718,24818,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.011853260438950955,0.8756551670186967,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3222"": 1}, ""largest_component_size"": 3222, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3222, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1962"": 1}, ""largest_component_size"": 1962, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1962, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,160,161,2,0.3969920150656221,0.058854627793811135,0.5,0.18848723659414082,0.6054967935371034,0.12030029296875,0.87969970703125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.3969920150656221,0.058854627793811135,0.1955816711434336,0.058854627793811135,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,26802,38734,26802,38734,26802,38734,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.18848723659414082,0.0538713688255906,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2124"": 1}, ""largest_component_size"": 2124, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2124, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3060"": 1}, ""largest_component_size"": 3060, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3060, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,161,162,2,0.5353895842810145,0.18265595529607473,0.5,0.4403114186851211,0.6304677498769079,0.239044189453125,0.760955810546875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.5353895842810145,0.18265595529607473,0.1476442681127449,0.18265595529607473,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,32619,32917,32619,32917,32619,32917,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.4403114186851211,0.01898150090188347,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2592"": 1}, ""largest_component_size"": 2592, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2592, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2592"": 1}, ""largest_component_size"": 2592, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2592, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,162,163,2,0.8265578655838555,0.7083862428177745,0.5,0.7497452099470037,0.9033705212207072,0.22674560546875,0.77325439453125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8265578655838555,0.7083862428177745,0.03763758396395009,0.7083862428177745,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,19477,46059,19477,46059,19477,46059,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.7497452099470037,0.002418877114460607,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1539"": 1}, ""largest_component_size"": 1539, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1539, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3645"": 1}, ""largest_component_size"": 3645, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3645, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,163,164,2,0.3092709432811945,-0.0057156843988238355,0.5,0.1930324971354738,0.4255093894269152,0.1861724853515625,0.8138275146484375,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.29356035116095125,-0.0057156843988238355,0.3092709432811945,-0.0057156843988238355,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,28800,36736,28800,36736,28800,36736,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.11664578680756033,0.1930324971354738,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2205"": 1, ""45"": 1, ""9"": 2}, ""largest_component_size"": 2205, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 4, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2916"": 1}, ""largest_component_size"": 2916, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2916, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,164,165,2,0.8604465255864393,0.7781171788839724,0.5,0.7870545810158304,0.9338384701570481,0.197998046875,0.802001953125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8604465255864393,0.7781171788839724,0.02666101939318369,0.7781171788839724,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,16262,49274,16262,49274,16262,49274,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.7870545810158304,0.0015928947241395956,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1287"": 1}, ""largest_component_size"": 1287, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1287, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3897"": 1}, ""largest_component_size"": 3897, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3897, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,165,166,2,0.28817640521513976,-0.023199706584501826,0.5,0.20599032951289398,0.3703624809173856,0.185821533203125,0.814178466796875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.30473627903012995,-0.023199706584501826,0.28817640521513976,-0.023199706584501826,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,23840,41696,23840,41696,23840,41696,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.0900671872162702,0.20599032951289398,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1890"": 1}, ""largest_component_size"": 1890, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1890, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3294"": 1}, ""largest_component_size"": 3294, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3294, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,166,167,2,0.3745320273486288,0.029987725039594983,0.5,0.12459249822010716,0.6244715564771504,0.1050872802734375,0.8949127197265625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.3745320273486288,0.029987725039594983,0.1986852870285975,0.029987725039594983,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,23125,42411,23125,42411,23125,42411,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.12459249822010716,0.07788175616582123,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1836"": 1}, ""largest_component_size"": 1836, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1836, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3348"": 1}, ""largest_component_size"": 3348, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3348, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,167,168,2,0.4247981898117661,0.06882760622222706,0.5,0.28010962495159225,0.5694867546719399,0.1491851806640625,0.8508148193359375,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.4247981898117661,0.06882760622222706,0.1870400736595054,0.06882760622222706,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,33195,32341,33195,32341,33195,32341,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.28010962495159225,0.008959371406669222,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2619"": 1}, ""largest_component_size"": 2619, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2619, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2565"": 1}, ""largest_component_size"": 2565, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2565, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,168,169,2,0.4891027607658883,0.14721776769666298,0.5915340770690874,0.34446036605223734,0.6337451554795392,0.34446036605223734,0.8386077880859375,1,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.4891027607658883,0.14721776769666298,0.15357208251953125,0.14721776769666298,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,30706,34830,30706,34830,30706,34830,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.34446036605223734,0.0,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2421"": 1}, ""largest_component_size"": 2421, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2421, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2763"": 1}, ""largest_component_size"": 2763, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2763, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,169,170,2,0.2652652762136588,-6.733328964109565e-06,0.5,0.08288556684577326,0.44764498558154436,0.0894012451171875,0.9105987548828125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.2932710867447018,-6.733328964109565e-06,0.2652652762136588,-6.733328964109565e-06,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,30685,34851,30685,34851,30685,34851,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.0811514452235141,0.08288556684577326,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2412"": 1, ""9"": 1}, ""largest_component_size"": 2412, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2763"": 1}, ""largest_component_size"": 2763, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2763, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,170,171,2,0.3626399202009012,0.021269715958625705,0.5,0.1486473127492009,0.5766325276526014,0.1392059326171875,0.8607940673828125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.3626399202009012,0.021269715958625705,0.22622430896859722,0.021269715958625705,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,25735,39801,25735,39801,25735,39801,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.1486473127492009,0.10408015887344287,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2043"": 1}, ""largest_component_size"": 2043, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2043, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3141"": 1}, ""largest_component_size"": 3141, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3141, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
